ID	LID	DOCULECT	CONCEPT	VALUE	COGID
2076	Allen2007-2076	Yunlong	stick,glue	ɲa⁴⁴	168
2077	Allen2007-2077	Xiangyun	stick,glue	nia⁴²	168
2078	Allen2007-2078	Luobenzhuo	stick,glue	pʰæ⁴²	173
2079	Allen2007-2079	Zhoucheng	stick,glue	ɲa⁴⁴	168
4546	0	Qiliqiao	stick,glue		167
2089	Allen2007-2089	Jianchuan	stir-fry	tsʰu³³	860
2090	Allen2007-2090	Eryuan	stir-fry	tsʰu³³	860
2091	Allen2007-2091	Heqing	stir-fry	tsʰu³³	860
2092	Allen2007-2092	Lanping	stir-fry	tsʰu³³	860
2093	Allen2007-2093	Qiliqiao	stir-fry	ʧʰu³³	860
2094	Allen2007-2094	Yunlong	stir-fry	tsʰu³³	860
2095	Allen2007-2095	Xiangyun	stir-fry	tsʰu³³	860
2096	Allen2007-2096	Luobenzhuo	stir-fry	ɴ̣³¹	861
2097	Allen2007-2097	Zhoucheng	stir-fry	tsʰu³³	860
487	Allen2007-487	Jianchuan	stomach	vɤ⁴²	862
488	Allen2007-488	Eryuan	stomach	zɿ⁴²kʰɔ³³	864
489	Allen2007-489	Heqing	stomach	vɤ⁴²	862
490	Allen2007-490	Lanping	stomach	ʐɛ⁴²	865
491	Allen2007-491	Qiliqiao	stomach	fɤ⁴²	866
492	Allen2007-492	Yunlong	stomach	we⁵⁵	862
493	Allen2007-493	Xiangyun	stomach	ɤ⁴²	862
494	Allen2007-494	Luobenzhuo	stomach	sæ̃³³ʐa³³	867
495	Allen2007-495	Zhoucheng	stomach	vɤ⁴²	862
1306	Allen2007-1306	Jianchuan	stone	tɕo⁴²kʰue⁵⁵	868
1307	Allen2007-1307	Eryuan	stone	tʂo⁴²kʰue⁵⁵	868
1308	Allen2007-1308	Heqing	stone	tsou⁴²kʰue⁵⁵	868
1309	Allen2007-1309	Lanping	stone	tsu³¹kʰue⁵⁵	868
1310	Allen2007-1310	Qiliqiao	stone	tso⁴²kʰue⁵⁵	868
1311	Allen2007-1311	Yunlong	stone	tso⁴²kʰue⁵⁵	868
1312	Allen2007-1312	Xiangyun	stone	tso⁴²kʰue⁵⁵	868
1313	Allen2007-1313	Luobenzhuo	stone	tu⁴²qʰɛ̃⁵⁵	868
1314	Allen2007-1314	Zhoucheng	stone	tso⁴²kʰue³⁵	868
1261	Allen2007-1261	Jianchuan	stool,low chair	pa⁴²tɯ⁵⁵	42
1262	Allen2007-1262	Eryuan	stool,low chair	pa⁴²tɯ³⁵	42
1263	Allen2007-1263	Heqing	stool,low chair	pã⁴²tɯ̃⁵⁵	42
1264	Allen2007-1264	Lanping	stool,low chair	pa⁴⁴tɯ̃⁵⁵	42
1265	Allen2007-1265	Qiliqiao	stool,low chair	pa³²tɯ³⁵tɯ²¹	41
1266	Allen2007-1266	Yunlong	stool,low chair	pa⁴²tɯ³⁵	42
1267	Allen2007-1267	Xiangyun	stool,low chair	pã⁴²tɯ³⁵	42
1268	Allen2007-1268	Luobenzhuo	stool,low chair	tɯ⁵⁵tɕi³³	43
1269	Allen2007-1269	Zhoucheng	stool,low chair	pa⁴²tɯ³⁵	42
1396	Allen2007-1396	Jianchuan	story	ku³¹xua⁴⁴	82
1397	Allen2007-1397	Eryuan	story	ku³¹pɯ³¹	83
1398	Allen2007-1398	Heqing	story	ku³¹	86
1399	Allen2007-1399	Lanping	story	ka⁴²tsɿ³³ɕi⁵⁵wɔ̃⁴²	84
1400	Allen2007-1400	Qiliqiao	story	ku³¹pɯ³¹	83
1401	Allen2007-1401	Yunlong	story	gu³¹dzɿ³¹	85
1402	Allen2007-1402	Xiangyun	story	ku²¹	86
1403	Allen2007-1403	Luobenzhuo	story	ca³¹kɯ³³tõ³¹	87
1404	Allen2007-1404	Zhoucheng	story	ku³¹jy³¹	81
1225	Allen2007-1225	Jianchuan	stove	tsou⁴²	870
1226	Allen2007-1226	Eryuan	stove	tsɔ⁴²	870
1227	Allen2007-1227	Heqing	stove	tsɔu⁴²	870
1228	Allen2007-1228	Lanping	stove	tsu³¹kʰo⁵⁵	869
1229	Allen2007-1229	Qiliqiao	stove	tsɔ³²	870
1230	Allen2007-1230	Yunlong	stove	tsɔ⁴²	870
1231	Allen2007-1231	Xiangyun	stove	tso⁴²	870
1232	Allen2007-1232	Luobenzhuo	stove	lu³¹tsʊ³³	871
1233	Allen2007-1233	Zhoucheng	stove	tsɔ⁴²	870
3016	Allen2007-3016	Jianchuan	straight	tũẽ⁵⁵	872
3017	Allen2007-3017	Eryuan	straight	miɔ⁴²	876
3018	Allen2007-3018	Heqing	straight	tsɿ⁵⁵	877
3019	Allen2007-3019	Lanping	straight	tũẽ⁴⁴	872
3020	Allen2007-3020	Qiliqiao	straight	miɔ³²	876
3021	Allen2007-3021	Yunlong	straight	miɔ⁴²	876
3022	Allen2007-3022	Xiangyun	straight	tsɿ³⁵	877
3023	Allen2007-3023	Luobenzhuo	straight	dy⁵⁵	877
3024	Allen2007-3024	Zhoucheng	straight	tsɿ³⁵	877
883	Allen2007-883	Jianchuan	straw mat	pʰu³¹	1337
884	Allen2007-884	Eryuan	straw mat	pʰu³¹ʂe⁴⁴	1336
885	Allen2007-885	Heqing	straw mat	pʰu³¹	1337
886	Allen2007-886	Lanping	straw mat	pʰu³¹se³³	1336
887	Allen2007-887	Qiliqiao	straw mat	pʰɔ³¹se⁴⁴	1336
888	Allen2007-888	Yunlong	straw mat	pʰu³¹sɛ⁴⁴	1336
889	Allen2007-889	Xiangyun	straw mat	pʰu³¹	1337
890	Allen2007-890	Luobenzhuo	straw mat	qɛ⁵⁵tɕʰo³³ʈɯ̃⁵⁵	1338
891	Allen2007-891	Zhoucheng	straw mat	pʰu³¹	1337
874	Allen2007-874	Jianchuan	straw sandal	kɛ⁴²	172
875	Allen2007-875	Eryuan	straw sandal	kʲɛ⁴²	172
876	Allen2007-876	Heqing	straw sandal	kɛ⁴²	172
877	Allen2007-877	Lanping	straw sandal	kɛ⁴⁴(tɕĩ⁴⁴)	171
878	Allen2007-878	Zhoucheng	straw sandal	kʲɛ³²	172
879	Allen2007-879	Qiliqiao	straw sandal	kiɛ⁴²tɕi³³	170
880	Allen2007-880	Yunlong	straw sandal	kɛ⁴²	172
881	Allen2007-881	Xiangyun	straw sandal	kʲɛ⁴²pa⁴²	169
882	Allen2007-882	Luobenzhuo	straw sandal	ka⁴²	172
1495	Allen2007-1495	Jianchuan	strength	tɕʰi⁴⁴ɣɯ⁴²	103
1496	Allen2007-1496	Eryuan	strength	kʲʰi⁴⁴ɣɯ⁴²	103
1497	Allen2007-1497	Heqing	strength	tɕʰi⁴⁴ɣɯ⁴²	103
1498	Allen2007-1498	Lanping	strength	tɕʰi⁵⁵ɣɯ⁴²	103
1499	Allen2007-1499	Qiliqiao	strength	tɕʰi⁴⁴xo⁴⁴	103
1500	Allen2007-1500	Yunlong	strength	tɕʰi⁴⁴	105
1501	Allen2007-1501	Xiangyun	strength	tɕʰi⁴⁴	105
1502	Allen2007-1502	Luobenzhuo	strength	ɣɯ⁴⁴	106
1503	Allen2007-1503	Zhoucheng	strength	tsʰɛ⁵⁵kʲʰi⁴⁴	104
1000	Allen2007-1000	Jianchuan	sun	jĩ⁴⁴pʰĩ³¹	878
1001	Allen2007-1001	Eryuan	sun	ɲi⁴⁴pʰi³¹	878
1002	Allen2007-1002	Heqing	sun	jĩ⁴⁴pʰĩ³¹	878
1003	Allen2007-1003	Lanping	sun	jĩ⁵⁵pʰĩ³¹	878
1004	Allen2007-1004	Qiliqiao	sun	mi⁴⁴pʰi³¹	878
1005	Allen2007-1005	Yunlong	sun	ɲi⁴⁴pʰi³¹	878
1006	Allen2007-1006	Xiangyun	sun	ni⁴⁴tsʰou⁴⁴tsɿ³³	879
1007	Allen2007-1007	Luobenzhuo	sun	ɲi⁵⁵	880
1008	Allen2007-1008	Zhoucheng	sun	mi⁴⁴pʰi³¹	878
4159	Allen2007-4159	Jianchuan	swallow	xẽ⁵⁵ŋɛ³³tsɿ³³	1095
4160	Allen2007-4160	Eryuan	swallow	xe⁵⁵le⁵⁵ɣɛ³³	1096
4161	Allen2007-4161	Heqing	swallow	ti⁵⁵kɛ⁴²lɛ³⁵tsɿ³³	1100
4162	Allen2007-4162	Lanping	swallow	xẽ⁵⁵jɛ̃⁴⁴tsɿ⁴⁴	1095
4163	Allen2007-4163	Qiliqiao	swallow	ke⁵⁵jɛ³¹tsɿ³³	1101
4164	Allen2007-4164	Yunlong	swallow	xe⁵⁵a³³tsɿ³³	1097
4165	Allen2007-4165	Xiangyun	swallow	tɕi³⁵li³⁵kʲɛ⁴²tsɿ³³	1102
4166	Allen2007-4166	Luobenzhuo	swallow	pa⁵⁵pɯ⁵⁵tɕi³¹	1103
4167	Allen2007-4167	Zhoucheng	swallow	li⁵⁵ja⁴²tsɿ³³	1099
532	Allen2007-532	Jianchuan	sweat	ŋa²¹	881
533	Allen2007-533	Eryuan	sweat	ŋa²¹	881
534	Allen2007-534	Heqing	sweat	ŋa²¹	881
535	Allen2007-535	Lanping	sweat	ŋa²¹	881
536	Allen2007-536	Qiliqiao	sweat	ŋa²¹	881
537	Allen2007-537	Yunlong	sweat	ɣa²¹	881
538	Allen2007-538	Xiangyun	sweat	ɣã²¹	881
539	Allen2007-539	Luobenzhuo	sweat	ɴa²¹	881
540	Allen2007-540	Zhoucheng	sweat	ŋa²¹	881
2242	Allen2007-2242	Jianchuan	sweep	tsʰou⁴⁴	185
2243	Allen2007-2243	Eryuan	sweep	sɔ⁴⁴	186
2244	Allen2007-2244	Heqing	sweep	tsʰou⁴⁴	185
2245	Allen2007-2245	Lanping	sweep	tsʰu⁴⁴	185
2246	Allen2007-2246	Qiliqiao	sweep	ɕu³³	186
2247	Allen2007-2247	Yunlong	sweep	suɔ³³	186
2248	Allen2007-2248	Xiangyun	sweep	su³³	186
2249	Allen2007-2249	Luobenzhuo	sweep	ʈʰu⁵⁵	185
2250	Allen2007-2250	Zhoucheng	sweep	sɔ³³	186
3376	Allen2007-3376	Jianchuan	sweet	kã⁵⁵ɤ̃³³	386
3377	Allen2007-3377	Eryuan	sweet	ka³⁵mi⁴⁴	387
3378	Allen2007-3378	Heqing	sweet	kã⁵⁵vɤ³³	386
3379	Allen2007-3379	Lanping	sweet	ɕõ⁵⁵	388
3380	Allen2007-3380	Qiliqiao	sweet	ka³⁵mi⁴⁴	387
3381	Allen2007-3381	Yunlong	sweet	ka³⁵mi⁴⁴	387
3382	Allen2007-3382	Xiangyun	sweet	kã³⁵mi⁴⁴	387
3383	Allen2007-3383	Luobenzhuo	sweet	ɕõ⁵⁵	388
3384	Allen2007-3384	Zhoucheng	sweet	ka³⁵mi⁴⁴	387
2809	Allen2007-2809	Jianchuan	swell	tsʰɛ̃⁵⁵	882
2810	Allen2007-2810	Eryuan	swell	tsʰɿ⁵⁵	882
2811	Allen2007-2811	Heqing	swell	tsʰɿ̃⁵⁵	882
2812	Allen2007-2812	Lanping	swell	tsʰɛ̃⁴⁴	882
2813	Allen2007-2813	Qiliqiao	swell	tsʰɿ⁵⁵	882
2814	Allen2007-2814	Yunlong	swell	tsʰɿ⁵⁵	882
2815	Allen2007-2815	Xiangyun	swell	tsʰɛ̃⁵⁵	882
2816	Allen2007-2816	Luobenzhuo	swell	tʂʰɛ̃⁵⁵	882
2817	Allen2007-2817	Zhoucheng	swell	tsʰɿ⁵⁵	882
1252	Allen2007-1252	Jianchuan	table	tsɿ⁵⁵tsɿ³³	37
1253	Allen2007-1253	Eryuan	table	tʂɛ³⁵tsɿ³³	37
1254	Allen2007-1254	Heqing	table	tsɛ⁵⁵tsɿ³³	37
1255	Allen2007-1255	Lanping	table	tsɿ⁴⁴tsɿ³³tsɔ̃⁵⁵	36
1256	Allen2007-1256	Qiliqiao	table	tsɛ³⁵tsɿ³³tso³⁵	36
1257	Allen2007-1257	Yunlong	table	tsao³⁵tsɿ³³	37
1258	Allen2007-1258	Xiangyun	table	tsɛ³⁵tso³³	38
1259	Allen2007-1259	Luobenzhuo	table	pa⁴²tɯ⁵⁵	40
1260	Allen2007-1260	Zhoucheng	table	tse³⁵tsɿ³³	37
4384	Allen2007-4384	Jianchuan	tail	ɤ̃³³tɤ̃⁵⁵	1150
4385	Allen2007-4385	Eryuan	tail	ŋɤ⁴⁴tɤ³⁵	1150
4386	Allen2007-4386	Heqing	tail	ṽ³³tuɔ⁵⁵luɔ⁵⁵	1149
4387	Allen2007-4387	Lanping	tail	wẽ³³tu⁵⁵	1150
4388	Allen2007-4388	Qiliqiao	tail	mi⁴⁴tu³⁵	1150
4389	Allen2007-4389	Yunlong	tail	ŋɤ⁴⁴tɤ³⁵	1150
4390	Allen2007-4390	Xiangyun	tail	mi³³tɯ³⁵	1150
4391	Allen2007-4391	Luobenzhuo	tail	mæ̃³¹qua⁵⁵	1151
4392	Allen2007-4392	Zhoucheng	tail	mi⁴⁴tɤ³⁵	1150
4474	Allen2007-4474	Jianchuan	taro	pi²¹tɤ̃⁵⁵	1156
4475	Allen2007-4475	Eryuan	taro	pi²¹tʰɤ⁵⁵	1156
4476	Allen2007-4476	Heqing	taro	pi²¹tʰɔ̃³⁵	1156
4477	Allen2007-4477	Lanping	taro	pi²¹tʰɔ̃⁵⁵	1156
4478	Allen2007-4478	Qiliqiao	taro	pi²¹tʰɤ⁵⁵	1156
4479	Allen2007-4479	Yunlong	taro	pi²¹tʰɯ⁵⁵	1156
4480	Allen2007-4480	Xiangyun	taro	pi²¹tʰɤ̃⁵⁵	1156
4481	Allen2007-4481	Luobenzhuo	taro	xɯ⁴²	1157
4482	Allen2007-4482	Zhoucheng	taro	pi²¹tʰɤ⁵⁵	1156
1063	Allen2007-1063	Jianchuan	tea (drink)	tsou²¹	883
1064	Allen2007-1064	Eryuan	tea (drink)	tʂɔ²¹	883
1065	Allen2007-1065	Heqing	tea (drink)	tsɔu²¹	883
1066	Allen2007-1066	Lanping	tea (drink)	tsao²¹	883
1067	Allen2007-1067	Qiliqiao	tea (drink)	tsɔ²¹	883
1068	Allen2007-1068	Yunlong	tea (drink)	tsao²¹	883
1069	Allen2007-1069	Xiangyun	tea (drink)	tso²¹	883
1070	Allen2007-1070	Luobenzhuo	tea (drink)	ca²¹	883
1071	Allen2007-1071	Zhoucheng	tea (drink)	tsɔ²¹	883
2053	Allen2007-2053	Jianchuan	teach	kã⁵⁵	884
2054	Allen2007-2054	Eryuan	teach	ka³⁵	884
2055	Allen2007-2055	Heqing	teach	kã⁵⁵	884
2056	Allen2007-2056	Lanping	teach	kã⁵⁵	884
2057	Allen2007-2057	Qiliqiao	teach	ka³⁵	884
2058	Allen2007-2058	Yunlong	teach	ka³⁵	884
2059	Allen2007-2059	Xiangyun	teach	kã³⁵	884
2060	Allen2007-2060	Luobenzhuo	teach	qɔ̃⁵⁵	884
2061	Allen2007-2061	Zhoucheng	teach	ka³⁵	884
2368	Allen2007-2368	Jianchuan	tell	ka³¹/sua⁴⁴	792
2369	Allen2007-2369	Eryuan	tell	ka³¹	792
2370	Allen2007-2370	Heqing	tell	ka³¹/tsɔu⁴²	792
2371	Allen2007-2371	Lanping	tell	ka³¹	792
2372	Allen2007-2372	Qiliqiao	tell	ka³¹	792
2373	Allen2007-2373	Yunlong	tell	ka³¹	792
2374	Allen2007-2374	Xiangyun	tell	kã³⁵	792
2375	Allen2007-2375	Luobenzhuo	tell	tsuɔ⁴²qã⁵⁵	793
2376	Allen2007-2376	Zhoucheng	tell	sua⁴⁴kɯ³¹	580
4547	0	Heqing	tell		794
4548	0	Jianchuan	tell		581
3592	Allen2007-3592	Jianchuan	ten	tsɛ⁴²	885
3593	Allen2007-3593	Eryuan	ten	tsɿ⁴²	885
3594	Allen2007-3594	Heqing	ten	tsɿ⁴²	885
3595	Allen2007-3595	Lanping	ten	tsɛ⁴²	885
3596	Allen2007-3596	Qiliqiao	ten	tsɿ⁴²	885
3597	Allen2007-3597	Yunlong	ten	tsɿ⁴²	885
3598	Allen2007-3598	Xiangyun	ten	tsɿ⁴²	885
3599	Allen2007-3599	Luobenzhuo	ten	tʂæ⁴²	885
3600	Allen2007-3600	Zhoucheng	ten	tsɿ⁴²	885
3628	Allen2007-3628	Jianchuan	ten thousand	a³¹ɤ̃⁴²	412
3629	Allen2007-3629	Eryuan	ten thousand	a³¹ŋɤ⁴²	412
3630	Allen2007-3630	Heqing	ten thousand	a³¹ɤ̃⁴²	412
3631	Allen2007-3631	Lanping	ten thousand	a³¹wɛ̃⁴²	412
3632	Allen2007-3632	Qiliqiao	ten thousand	a³¹ŋɤ³²	412
3633	Allen2007-3633	Yunlong	ten thousand	a³¹ne⁴⁴	412
3634	Allen2007-3634	Xiangyun	ten thousand	a³¹ŋɯ⁴²	412
3635	Allen2007-3635	Luobenzhuo	ten thousand	ʔa⁴⁴wẽ⁵⁵	412
3636	Allen2007-3636	Zhoucheng	ten thousand	a³¹va⁵⁵	412
3862	Allen2007-3862	Jianchuan	that	na⁵⁵	463
3863	Allen2007-3863	Eryuan	that	na⁵⁵	463
3864	Allen2007-3864	Heqing	that	na⁵⁵	463
3865	Allen2007-3865	Lanping	that	na⁵⁵	463
3866	Allen2007-3866	Qiliqiao	that	vɯ⁵⁵	464
3867	Allen2007-3867	Yunlong	that	na⁵⁵	463
3868	Allen2007-3868	Xiangyun	that	na⁵⁵	463
3869	Allen2007-3869	Luobenzhuo	that	tɔ⁵⁵wã⁵⁵	465
3870	Allen2007-3870	Zhoucheng	that	tɔ⁵⁵	466
3871	Allen2007-3871	Jianchuan	there	na⁵⁵a⁴²	467
3872	Allen2007-3872	Eryuan	there	na⁵⁵xa²¹	470
3873	Allen2007-3873	Heqing	there	na⁵⁵lɯ³³	468
3874	Allen2007-3874	Lanping	there	tã⁵⁵wa⁴⁴	474
3875	Allen2007-3875	Qiliqiao	there	vɯ⁵⁵ta⁴⁴	471
3876	Allen2007-3876	Yunlong	there	na⁵⁵ŋue³³	469
3877	Allen2007-3877	Xiangyun	there	na⁵⁵xou³¹	470
3878	Allen2007-3878	Luobenzhuo	there	tɔ⁴⁴wa⁴⁴ṃ⁴⁴	473
3879	Allen2007-3879	Zhoucheng	there	tɔ⁵⁵we³³	474
2629	Allen2007-2629	Jianchuan	there is	tsɯ³³	282
2630	Allen2007-2630	Eryuan	there is	tsɯ³³	282
2631	Allen2007-2631	Heqing	there is	tsɯ³³	282
2632	Allen2007-2632	Lanping	there is	tsɯ⁴⁴	282
2633	Allen2007-2633	Qiliqiao	there is	tsɯ³³	282
2634	Allen2007-2634	Yunlong	there is	zɿ³³	283
2635	Allen2007-2635	Xiangyun	there is	zou³³	283
2636	Allen2007-2636	Luobenzhuo	there is	ʥi³³	282
2637	Allen2007-2637	Zhoucheng	there is	tsɯ³³	282
3808	Allen2007-3808	Jianchuan	they (3 p.p.)	ma⁵⁵	438
3809	Allen2007-3809	Eryuan	they (3 p.p.)	pa⁵⁵	439
3810	Allen2007-3810	Heqing	they (3 p.p.)	va⁵⁵	440
3811	Allen2007-3811	Lanping	they (3 p.p.)	ma⁵⁵	438
3812	Allen2007-3812	Qiliqiao	they (3 p.p.)	va⁵⁵	440
3813	Allen2007-3813	Yunlong	they (3 p.p.)	pa⁵⁵	439
3814	Allen2007-3814	Xiangyun	they (3 p.p.)	pa⁵⁵	439
3815	Allen2007-3815	Luobenzhuo	they (3 p.p.)	bi⁵⁵tɕa³¹	441
3816	Allen2007-3816	Zhoucheng	they (3 p.p.)	pa⁵⁵	439
2944	Allen2007-2944	Jianchuan	thick	kɯ̃³¹	886
2945	Allen2007-2945	Eryuan	thick	kɯ³³	886
2946	Allen2007-2946	Heqing	thick	kɯ̃³¹	886
2947	Allen2007-2947	Lanping	thick	kɯ̃⁴⁴	886
2948	Allen2007-2948	Qiliqiao	thick	kɯ³³	886
2949	Allen2007-2949	Yunlong	thick	kɯ³³	886
2950	Allen2007-2950	Xiangyun	thick	kɯ³³	886
2951	Allen2007-2951	Luobenzhuo	thick	qɯ̃³¹	886
2952	Allen2007-2952	Zhoucheng	thick	kɯ³³	886
2926	Allen2007-2926	Jianchuan	thick,coarse	tsʰu⁵⁵	348
2927	Allen2007-2927	Eryuan	thick,coarse	tsʰu⁵⁵	348
2928	Allen2007-2928	Heqing	thick,coarse	tsʰu⁵⁵	348
2929	Allen2007-2929	Lanping	thick,coarse	tsʰu⁵⁵	348
2930	Allen2007-2930	Qiliqiao	thick,coarse	ʧʰu⁵⁵	348
2931	Allen2007-2931	Yunlong	thick,coarse	tsʰu⁵⁵	348
2932	Allen2007-2932	Xiangyun	thick,coarse	tsʰu⁵⁵	348
2933	Allen2007-2933	Luobenzhuo	thick,coarse	ʧʰu⁵⁵	348
2934	Allen2007-2934	Zhoucheng	thick,coarse	tsʰu⁵⁵	348
2953	Allen2007-2953	Jianchuan	thin,flimsy	po⁴²	350
2954	Allen2007-2954	Eryuan	thin,flimsy	pɔ⁴²	350
2955	Allen2007-2955	Heqing	thin,flimsy	pɔu⁴²	350
2956	Allen2007-2956	Lanping	thin,flimsy	pao⁴²	350
2957	Allen2007-2957	Qiliqiao	thin,flimsy	po⁴²	350
2958	Allen2007-2958	Yunlong	thin,flimsy	pɔ⁴²	350
2959	Allen2007-2959	Xiangyun	thin,flimsy	pɔu⁴²	350
2960	Allen2007-2960	Luobenzhuo	thin,flimsy	pɔ⁴⁴	350
2961	Allen2007-2961	Zhoucheng	thin,flimsy	po⁴²	350
1441	Allen2007-1441	Jianchuan	thing	ɤ̃³³ta⁴²	88
1442	Allen2007-1442	Eryuan	thing	vɤ³³kʲi³¹	89
1443	Allen2007-1443	Heqing	thing	tsʰɿ³³te⁴²	90
1444	Allen2007-1444	Lanping	thing	vɛ⁴⁴ta⁴²	88
1445	Allen2007-1445	Qiliqiao	thing	xuɔ³³ŋɤ³³	93
1446	Allen2007-1446	Yunlong	thing	vɤ³³tɕi³¹	88
1447	Allen2007-1447	Xiangyun	thing	ŋɛ³³ji³¹	94
1448	Allen2007-1448	Luobenzhuo	thing	qao⁵⁵tɕa⁴²	95
1449	Allen2007-1449	Zhoucheng	thing	xua³³vɤ³¹	92
2575	Allen2007-2575	Jianchuan	think	mi³³	887
2576	Allen2007-2576	Eryuan	think	mi³³	887
2577	Allen2007-2577	Heqing	think	mi³³	887
2578	Allen2007-2578	Lanping	think	mi³³	887
2579	Allen2007-2579	Qiliqiao	think	mi³³	887
2580	Allen2007-2580	Yunlong	think	mi³³	887
2581	Allen2007-2581	Xiangyun	think	ɕã³¹	888
2582	Allen2007-2582	Luobenzhuo	think	mi³³	887
2583	Allen2007-2583	Zhoucheng	think	mi³³	887
3439	Allen2007-3439	Jianchuan	thirsty	kʰa⁴⁴	389
3440	Allen2007-3440	Eryuan	thirsty	kʰa⁴⁴	389
3441	Allen2007-3441	Heqing	thirsty	kʰa⁴⁴	389
3442	Allen2007-3442	Lanping	thirsty	kʰa⁴⁴	389
3443	Allen2007-3443	Qiliqiao	thirsty	kʰa⁴⁴	389
3444	Allen2007-3444	Yunlong	thirsty	kʰa⁴⁴	389
3445	Allen2007-3445	Xiangyun	thirsty	kʰa⁴⁴	389
3446	Allen2007-3446	Luobenzhuo	thirsty	qʰa⁵⁵	389
3447	Allen2007-3447	Zhoucheng	thirsty	kʰa⁴⁴	389
3844	Allen2007-3844	Jianchuan	this	lɯ³¹	455
3845	Allen2007-3845	Eryuan	this	nɯ³¹	456
3846	Allen2007-3846	Heqing	this	ɑ⁵⁵ta⁴⁴	457
3847	Allen2007-3847	Lanping	this	nɔ³¹	456
3848	Allen2007-3848	Qiliqiao	this	lɯ³¹	455
3849	Allen2007-3849	Yunlong	this	nɯ³¹	456
3850	Allen2007-3850	Xiangyun	this	tou³¹	458
3851	Allen2007-3851	Luobenzhuo	this	nɔ⁴⁴	456
3852	Allen2007-3852	Zhoucheng	this	tɯ³¹	458
2206	Allen2007-2206	Jianchuan	this year	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	1024
2207	Allen2007-2207	Eryuan	this year	kʲɛ⁵⁵tsɿ⁵⁵	1025
2208	Allen2007-2208	Heqing	this year	kɛ⁵⁵tsɿ⁵⁵sʰua⁴⁴	1024
2209	Allen2007-2209	Lanping	this year	kɛ⁵⁵tsɿ⁴⁴	1025
2210	Allen2007-2210	Qiliqiao	this year	kiɛ⁵⁵tsɿ⁵⁵ʃua⁴⁴	1024
2211	Allen2007-2211	Yunlong	this year	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	1024
2212	Allen2007-2212	Xiangyun	this year	kʲɛ⁵⁵tsɿ⁵⁵	1025
2213	Allen2007-2213	Luobenzhuo	this year	qao⁴⁴tsɿ⁴⁴	1025
2214	Allen2007-2214	Zhoucheng	this year	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	1024
235	Allen2007-235	Jianchuan	thorn	tɕʰi³¹	889
236	Allen2007-236	Eryuan	thorn	tɕʰi³¹	889
237	Allen2007-237	Heqing	thorn	tɕʰi³¹	889
238	Allen2007-238	Lanping	thorn	tɕʰi²¹	889
239	Allen2007-239	Qiliqiao	thorn	tɕʰi³¹	889
240	Allen2007-240	Yunlong	thorn	tɕʰi³¹	889
241	Allen2007-241	Xiangyun	thorn	tɕʰi³¹	889
242	Allen2007-242	Luobenzhuo	thorn	tsʰe⁴⁴	889
243	Allen2007-243	Zhoucheng	thorn	tɕʰi³¹	889
3529	Allen2007-3529	Jianchuan	three	sã⁵⁵	892
3530	Allen2007-3530	Eryuan	three	sa⁵⁵	892
3531	Allen2007-3531	Heqing	three	sʰã⁵⁵	892
3532	Allen2007-3532	Lanping	three	sã⁵⁵	892
3533	Allen2007-3533	Qiliqiao	three	sa⁵⁵	892
3534	Allen2007-3534	Yunlong	three	sa⁵⁵	892
3535	Allen2007-3535	Xiangyun	three	sã⁵⁵	892
3536	Allen2007-3536	Luobenzhuo	three	sæ̃⁵⁵	892
3537	Allen2007-3537	Zhoucheng	three	sa⁵⁵	892
4402	Allen2007-4402	Jianchuan	thunder (vb)	xẽ⁵⁵mɛ²¹	893
4403	Allen2007-4403	Eryuan	thunder (vb)	xe⁵⁵mɛ²¹	893
4404	Allen2007-4404	Heqing	thunder (vb)	xʰẽ⁵⁵mɛ²¹	893
4405	Allen2007-4405	Lanping	thunder (vb)	xẽ⁵⁵mæ²¹	893
4406	Allen2007-4406	Qiliqiao	thunder (vb)	xe⁵⁵mɛ²¹	893
4407	Allen2007-4407	Yunlong	thunder (vb)	xe⁵⁵mɛ²¹	893
4408	Allen2007-4408	Xiangyun	thunder (vb)	xẽ⁵⁵mɛ²¹	893
4409	Allen2007-4409	Luobenzhuo	thunder (vb)	xẽ⁵⁵mã³¹	893
4410	Allen2007-4410	Zhoucheng	thunder (vb)	xe⁵⁵mɛ²¹	893
4051	Allen2007-4051	Jianchuan	tiger	lou²¹	894
4052	Allen2007-4052	Eryuan	tiger	lɔ²¹	894
4053	Allen2007-4053	Heqing	tiger	lɔ²¹	894
4054	Allen2007-4054	Lanping	tiger	lao²¹	894
4055	Allen2007-4055	Qiliqiao	tiger	lɔ²¹	894
4056	Allen2007-4056	Yunlong	tiger	lao²¹	894
4057	Allen2007-4057	Xiangyun	tiger	lo²¹	894
4058	Allen2007-4058	Luobenzhuo	tiger	lao³¹	894
4059	Allen2007-4059	Zhoucheng	tiger	lɔ²¹	894
3448	Allen2007-3448	Jianchuan	tired	sou⁵⁵kʰu³³	391
3449	Allen2007-3449	Eryuan	tired	ʂɔ³⁵kʰu³³	391
3450	Allen2007-3450	Heqing	tired	sou⁵⁵kʰu³³	391
3451	Allen2007-3451	Lanping	tired	so⁵⁵kʰu³³nɛ⁴⁴	390
3452	Allen2007-3452	Qiliqiao	tired	sɔ³⁵kʰu³³	391
